class,odor,stalk-surface-above-ring,stalk-surface-below-ring,bruises,gill-size,ring-type,spore-print-color,gill-size
p,f,s,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,f,f,n,f,h,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
e,n,s,f,f,n,f,h,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,c,s,s,f,n,p,k,n
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,n,s,s,t,b,p,r,b
p,f,f,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,f,f,n,f,h,n
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,k,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,c,s,s,f,n,p,k,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,c,s,s,f,n,p,k,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,f,s,t,b,p,h,b
p,f,s,k,f,n,e,w,n
p,f,s,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,n,k,y,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,s,s,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,n,k,y,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,f,s,f,n,e,w,n
p,c,s,s,f,n,p,n,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,n,s,s,t,b,p,r,b
p,f,f,f,t,b,p,h,b
e,n,s,s,t,b,p,n,b
p,n,s,s,t,b,p,r,b
e,n,s,s,t,b,e,w,b
p,f,f,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,p,k,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,n,s,s,t,b,p,r,b
p,f,k,k,f,b,l,h,b
p,f,k,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,s,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,c,s,s,f,n,p,k,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,f,f,n,f,h,n
e,n,s,f,f,n,f,h,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,y,k,k,f,n,e,w,n
p,y,k,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,c,s,s,f,n,p,k,n
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,f,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,s,s,k,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,n,k,y,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,f,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,s,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,e,w,b
p,n,s,s,t,b,p,r,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,f,f,n,f,h,n
p,f,k,k,f,b,l,h,b
p,y,s,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,n,k,y,f,n,e,w,n
p,n,s,s,t,b,p,r,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,f,f,n,f,h,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
p,c,s,s,f,n,p,n,n
p,f,k,k,f,b,l,h,b
e,n,s,f,f,n,f,h,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,s,k,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,y,k,k,f,n,e,w,n
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
p,f,f,f,t,b,p,h,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,f,f,n,f,h,n
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,y,k,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,p,n,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,n,k,y,f,n,e,w,n
p,f,k,k,f,b,l,h,b
e,n,f,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,n,s,s,t,b,p,r,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,s,s,t,b,p,h,b
p,s,k,k,f,n,e,w,n
p,y,s,k,f,n,e,w,n
p,y,k,k,f,n,e,w,n
p,n,s,s,t,n,p,w,n
p,f,f,s,t,b,p,h,b
e,n,f,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,f,s,t,b,p,h,b
p,f,s,f,t,b,p,h,b
p,y,k,s,f,n,e,w,n
e,n,s,f,f,n,e,w,n
p,f,s,f,t,b,p,h,b
p,f,s,f,t,b,p,h,b
p,f,s,f,t,b,p,h,b
p,f,s,s,t,b,p,h,b
e,n,f,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
p,f,s,s,t,b,p,h,b
p,n,s,s,t,n,p,w,n
p,f,s,f,t,b,p,h,b
p,n,s,s,t,n,p,w,n
p,f,s,s,t,b,p,h,b
p,f,f,f,t,b,p,h,b
p,n,k,y,f,n,e,w,n
p,s,s,s,f,n,e,w,n
p,y,k,s,f,n,e,w,n
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,e,w,b
p,f,s,s,t,b,p,h,b
p,n,s,s,t,b,p,r,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,n,s,s,t,b,p,r,b
p,f,k,s,f,n,e,w,n
p,y,k,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,y,k,s,f,n,e,w,n
e,n,s,f,f,n,e,w,n
p,f,s,k,f,n,e,w,n
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,n,s,s,t,b,p,r,b
p,n,k,y,f,n,e,w,n
p,y,s,k,f,n,e,w,n
p,f,s,s,t,b,p,h,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
p,f,s,k,f,n,e,w,n
p,f,f,s,t,b,p,h,b
p,n,k,y,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,f,f,t,b,p,h,b
p,f,f,s,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,n,k,y,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,e,w,b
p,n,s,s,t,b,p,r,b
e,n,f,f,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,f,s,t,b,p,h,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,f,s,s,t,b,p,h,b
e,n,s,f,f,n,e,w,n
p,y,k,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
e,n,s,f,f,n,f,h,n
p,f,k,k,f,b,l,h,b
p,n,s,s,t,b,p,r,b
p,f,f,s,t,b,p,h,b
p,s,s,s,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,k,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
p,f,s,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,n,k,y,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,y,k,s,f,n,e,w,n
p,f,f,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,y,s,s,f,n,e,w,n
p,f,s,s,t,b,p,h,b
p,f,f,s,t,b,p,h,b
p,n,s,s,t,b,p,r,b
e,n,s,s,t,b,e,w,b
p,f,s,s,t,b,p,h,b
p,y,s,s,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,f,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,n,k,y,f,n,e,w,n
p,f,f,f,t,b,p,h,b
p,f,k,s,f,n,e,w,n
p,f,k,k,f,n,e,w,n
p,f,s,s,t,b,p,h,b
p,f,s,s,f,n,e,w,n
e,n,s,s,t,b,e,w,b
e,n,f,f,f,n,e,w,n
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
p,n,s,s,t,n,p,w,n
e,n,f,f,f,n,e,w,n
p,n,k,y,f,n,e,w,n
p,f,f,f,t,b,p,h,b
p,n,k,y,f,n,e,w,n
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,y,s,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,n,s,s,t,b,p,r,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
p,f,s,s,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
p,n,s,s,t,b,p,r,b
p,f,s,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,f,s,t,b,p,h,b
p,n,k,y,f,n,e,w,n
p,f,s,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,n,k,y,f,n,e,w,n
p,f,s,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,s,s,f,n,e,w,n
p,y,s,s,f,n,e,w,n
p,y,s,s,f,n,e,w,n
p,f,f,s,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,f,s,t,b,p,h,b
e,n,s,s,f,n,e,w,n
p,s,k,s,f,n,e,w,n
p,f,f,s,t,b,p,h,b
p,f,s,s,t,b,p,h,b
p,n,k,y,f,n,e,w,n
p,n,s,s,t,b,p,r,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,n,s,s,t,n,p,w,n
p,f,f,s,t,b,p,h,b
e,n,s,f,f,n,f,h,n
e,n,s,f,f,n,f,h,n
e,n,s,s,t,b,e,w,b
p,f,s,s,t,b,p,h,b
p,y,s,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,s,s,t,b,p,h,b
p,f,s,s,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,y,k,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,f,f,t,b,p,h,b
p,s,s,s,f,n,e,w,n
p,f,s,s,t,b,p,h,b
e,n,s,s,f,n,e,w,n
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
e,n,s,f,f,n,f,h,n
p,f,k,k,f,b,l,h,b
p,f,s,k,f,n,e,w,n
p,s,s,s,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,s,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,e,w,b
p,f,s,k,f,n,e,w,n
p,n,k,y,f,n,e,w,n
p,s,s,s,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,n,s,s,t,b,p,r,b
e,n,s,f,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,s,s,s,f,n,e,w,n
p,f,s,s,t,b,p,h,b
p,f,s,f,t,b,p,h,b
p,f,k,s,f,n,e,w,n
e,n,s,f,f,n,f,h,n
p,s,k,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,y,k,s,f,n,e,w,n
p,f,s,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
p,n,k,y,f,n,e,w,n
p,f,s,f,t,b,p,h,b
p,f,f,f,t,b,p,h,b
e,n,f,s,f,n,e,w,n
p,f,s,s,t,b,p,h,b
p,s,k,k,f,n,e,w,n
p,n,s,s,t,b,p,r,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,n,s,s,t,b,p,r,b
p,n,k,y,f,n,e,w,n
p,f,k,k,f,b,l,h,b
e,n,f,f,f,n,e,w,n
e,n,f,s,f,n,e,w,n
p,y,s,k,f,n,e,w,n
p,f,f,s,t,b,p,h,b
p,f,f,f,t,b,p,h,b
p,f,s,s,t,b,p,h,b
p,f,f,f,t,b,p,h,b
e,n,s,f,f,n,f,h,n
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,f,s,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,f,f,t,b,p,h,b
p,f,f,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,s,s,f,n,e,w,n
p,n,k,y,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
p,y,k,s,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,f,s,s,t,b,p,h,b
p,n,s,s,t,b,p,r,b
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,s,s,t,b,p,h,b
p,f,f,s,t,b,p,h,b
p,f,f,f,t,b,p,h,b
p,f,s,s,f,n,e,w,n
p,n,s,s,t,b,p,r,b
p,f,f,s,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,s,s,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,f,s,t,b,p,h,b
e,n,f,f,f,n,e,w,n
e,n,s,s,t,b,e,w,b
e,n,f,f,f,n,e,w,n
e,n,s,s,t,b,e,w,b
p,f,s,s,t,b,p,h,b
e,n,s,s,t,b,e,w,b
e,n,s,s,t,b,e,w,b
p,f,s,f,t,b,p,h,b
e,n,s,s,t,b,e,w,b
p,f,f,f,t,b,p,h,b
p,n,k,y,f,n,e,w,n
p,f,s,s,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
p,n,k,y,f,n,e,w,n
p,f,k,k,f,b,l,h,b
p,f,k,k,f,b,l,h,b
e,n,s,s,f,n,e,w,n
p,y,k,k,f,n,e,w,n
p,f,s,s,t,b,p,h,b
p,f,k,k,f,n,e,w,n
p,n,s,s,t,b,p,r,b
p,f,k,k,f,b,l,h,b
p,f,s,f,t,b,p,h,b
p,f,k,k,f,b,l,h,b
p,f,f,s,t,b,p,h,b
p,f,s,s,t,b,p,h,b
p,y,k,k,f,n,e,w,n
p,f,k,k,f,b,l,h,b
e,n,s,s,t,b,e,w,b
p,f,k,k,f,b,l,h,b
